,Código Departamento,Nombre Departamento,Código Municipio,Nombre Municipio,Tipo: Municipio / Isla / Área no municipalizada,longitud,Latitud,helper,Tipo de Nombre,Significado
661,47,MAGDALENA,47161,CERRO DE SAN ANTONIO,Municipio,"-74,868474","10,325531",MAGDALENACERRO DE SAN ANTONIO,Origen Natural,Por un cerro dedicado a San Antonio a orillas del Magdalena.
662,47,MAGDALENA,47170,CHIVOLO,Municipio,"-74,622242","10,026631",MAGDALENACHIVOLO,Origen Indigena,Por el río Chivolo o etnia local del mismo nombre.
663,47,MAGDALENA,47189,CIÉNAGA,Municipio,"-74,241286","11,006654",MAGDALENACIÉNAGA,Origen Natural,Referencia a lago o pantano cercano al río Magdalena
664,47,MAGDALENA,47205,CONCORDIA,Municipio,"-74,83303","10,257314",MAGDALENACONCORDIA,Otro Origen,Por el ideal de concordia o acuerdo entre sus fundadores.
665,47,MAGDALENA,47245,EL BANCO,Municipio,"-73,97437","9,008503",MAGDALENAEL BANCO,Origen Natural,Por las barrancas y bancos de arena del río Magdalena.
666,47,MAGDALENA,47258,EL PIÑÓN,Municipio,"-74,823094","10,402781",MAGDALENAEL PIÑÓN,Origen Natural,Por el árbol piñón de oreja (Enterolobium cyclocarpum)
667,47,MAGDALENA,47268,EL RETÉN,Municipio,"-74,268444","10,610488",MAGDALENAEL RETÉN,Otro Origen,Llamado así por el retén aduanero que existió en la zona.
668,47,MAGDALENA,47288,FUNDACIÓN,Municipio,"-74,191453","10,514146",MAGDALENAFUNDACIÓN,Origen Religioso,"Fundación de San Carlos de San Sebastián; doble advocación católica; ahora sólo ""Fundación"""
669,47,MAGDALENA,47318,GUAMAL,Municipio,"-74,223689","9,144354",MAGDALENAGUAMAL,Origen Natural,Por el árbol guamo
670,47,MAGDALENA,47460,NUEVA GRANADA,Municipio,"-74,391841","9,80186",MAGDALENANUEVA GRANADA,Origen Europeo,En homenaje a Granada  España 
671,47,MAGDALENA,47541,PEDRAZA,Municipio,"-74,9154","10,18825",MAGDALENAPEDRAZA,Origen Europeo,En honor a persona o lugar español llamado Pedraza. nombre ancestral indígena.
672,47,MAGDALENA,47545,PIJIÑO DEL CARMEN,Municipio,"-74,459034","9,331922",MAGDALENAPIJIÑO DEL CARMEN,Origen Indigena,Nombre de origen indígena local.
673,47,MAGDALENA,47551,PIVIJAY,Municipio,"-74,613312","10,460707",MAGDALENAPIVIJAY,Origen Natural,Por el árbol pivijay
674,47,MAGDALENA,47555,PLATO,Municipio,"-74,784549","9,796713",MAGDALENAPLATO,Origen Natural,Por su ubicación en la planicie del río Magdalena.
675,47,MAGDALENA,47570,PUEBLOVIEJO,Municipio,"-74,28253","10,994766",MAGDALENAPUEBLOVIEJO,Origen Natural,Nombre relacionado con un antiguo asentamiento en la zona.
676,47,MAGDALENA,47605,REMOLINO,Municipio,"-74,716172","10,701952",MAGDALENAREMOLINO,Origen Natural,Por un remolino en el río Magdalena cercano.
677,47,MAGDALENA,47660,SABANAS DE SAN ÁNGEL,Municipio,"-74,213946","10,032536",MAGDALENASABANAS DE SAN ÁNGEL,Origen Natural,Por las sabanas y la cercanía a San Ángel.
678,47,MAGDALENA,47675,SALAMINA,Municipio,"-74,794189","10,491229",MAGDALENASALAMINA,Origen Europeo,Por isla/griega y batalla de Salamina (Grecia)  
679,47,MAGDALENA,47692,SAN SEBASTIÁN DE BUENAVISTA,Municipio,"-74,351498","9,241656",MAGDALENASAN SEBASTIÁN DE BUENAVISTA,Origen Religioso,En honor a San Sebastián  
680,47,MAGDALENA,47703,SAN ZENÓN,Municipio,"-74,498992","9,245061",MAGDALENASAN ZENÓN,Origen Religioso,En honor a San Zenón santo venerado.
681,47,MAGDALENA,47707,SANTA ANA,Municipio,"-74,566845","9,324294",MAGDALENASANTA ANA,Origen Religioso,En honor a Santa Ana  madre de la Virgen María 
682,47,MAGDALENA,47720,SANTA BÁRBARA DE PINTO,Municipio,"-74,704667","9,432263",MAGDALENASANTA BÁRBARA DE PINTO,Origen Religioso,Por Santa Bárbara santo católico.
683,47,MAGDALENA,47745,SITIONUEVO,Municipio,"-74,720021","10,775285",MAGDALENASITIONUEVO,Origen Religioso,Horizonte religioso y denominación oficial.
684,47,MAGDALENA,47798,TENERIFE,Municipio,"-74,859783","9,898273",MAGDALENATENERIFE,Origen Europeo,Por Tenerife  Islas Canarias España 
685,47,MAGDALENA,47960,ZAPAYÁN,Municipio,"-74,716878","10,168297",MAGDALENAZAPAYÁN,Origen Indigena,"Nombre indígena caribe, con sus orígenes en caciques locales"
686,47,MAGDALENA,47980,ZONA BANANERA,Municipio,"-74,140091","10,763024",MAGDALENAZONA BANANERA,Otro Origen,Por la producción de banano en la región. encomenderos.
687,50,META,50001,VILLAVICENCIO,Municipio,"-73,622601","4,126369",METAVILLAVICENCIO,Origen por nombre de una persona,Por Antonio Villavicencio político y militar
688,50,META,50006,ACACÍAS,Municipio,"-73,766034","3,990413",METAACACÍAS,Origen Natural,Por las flores de acacia de la zona
689,50,META,50110,BARRANCA DE UPÍA,Municipio,"-72,961083","4,566225",METABARRANCA DE UPÍA,Otro Origen,Por su ubicación sobre la barranca del río Upía
690,50,META,50124,CABUYARO,Municipio,"-72,791768","4,286705",METACABUYARO,Origen Natural,Por la planta de fique (“cabuyas”)
691,50,META,50150,CASTILLA LA NUEVA,Municipio,"-73,687302","3,830005",METACASTILLA LA NUEVA,Origen Europeo,En homenaje a Castilla-La Mancha  España 
692,50,META,50223,CUBARRAL,Municipio,"-73,837999","3,793653",METACUBARRAL,Origen Natural,Por la palma cubarro usada por indígenas
693,50,META,50226,CUMARAL,Municipio,"-73,487052","4,270042",METACUMARAL,Origen Natural,Por la palma cumare/nombre indígena
694,50,META,50245,EL CALVARIO,Municipio,"-73,713325","4,352665",METAEL CALVARIO,Origen Religioso,Por el Calvario de Jesús  
695,50,META,50251,EL CASTILLO,Municipio,"-73,794225","3,563907",METAEL CASTILLO,Origen Natural,"Por la colina ""El Castillo"" que asemeja un castillo natural."
696,50,META,50270,EL DORADO,Municipio,"-73,835264","3,739984",METAEL DORADO,Origen Indigena,"Nombre legendario, con origen en mito indígena"
697,50,META,50287,FUENTE DE ORO,Municipio,"-73,618121","3,462875",METAFUENTE DE ORO,Origen Natural,Por fuentes de agua y la riqueza del suelo.
698,50,META,50313,GRANADA,Municipio,"-73,705815","3,547147",METAGRANADA,Origen Europeo,Nombra original Nueva Granada  en honor a Granada España 
699,50,META,50318,GUAMAL,Municipio,"-73,768815","3,879657",METAGUAMAL,Origen Natural,Por el árbol guamo
700,50,META,50325,MAPIRIPÁN,Municipio,"-72,135509","2,896617",METAMAPIRIPÁN,Origen Indigena,Por la cacica Mapiripán
701,50,META,50330,MESETAS,Municipio,"-74,044328","3,382732",METAMESETAS,Origen Natural,Por la serie de mesetas o altiplanos en la sabana.
702,50,META,50350,LA MACARENA,Municipio,"-73,78661","2,177143",METALA MACARENA,Origen Religioso,En honor a la Virgen de la Macarena.
703,50,META,50370,URIBE,Municipio,"-74,351508","3,239634",METAURIBE,Origen por nombre de una persona,Por Antonio Uribe socio de la Compañía Colombia
704,50,META,50400,LEJANÍAS,Municipio,"-74,023514","3,525115",METALEJANÍAS,Otro Origen,Por encontrarse en la lejanía respecto de los principales centros urbanos.
705,50,META,50450,PUERTO CONCORDIA,Municipio,"-72,760209","2,624006",METAPUERTO CONCORDIA,Otro Origen,Por la concordia (armonía) entre colonos
706,50,META,50568,PUERTO GAITÁN,Municipio,"-72,087649","4,314905",METAPUERTO GAITÁN,Origen por nombre de una persona,En honor a Jorge Eliécer Gaitán
707,50,META,50573,PUERTO LÓPEZ,Municipio,"-72,957324","4,09349",METAPUERTO LÓPEZ,Origen por nombre de una persona,En honor a Alfonso López Pumarejo
708,50,META,50577,PUERTO LLERAS,Municipio,"-73,37385","3,272117",METAPUERTO LLERAS,Origen por nombre de una persona,En honor a Alberto Lleras Camargo
709,50,META,50590,PUERTO RICO,Municipio,"-73,206314","2,939621",METAPUERTO RICO,Origen Europeo,Por la isla de Puerto Rico
710,50,META,50606,RESTREPO,Municipio,"-73,565408","4,259556",METARESTREPO,Origen por nombre de una persona,Por Emiliano Restrepo Echavarría jurisconsulto
711,50,META,50680,SAN CARLOS DE GUAROA,Municipio,"-73,242253","3,71065",METASAN CARLOS DE GUAROA,Origen Religioso,En honor a San Carlos Borromeo  
712,50,META,50683,SAN JUAN DE ARAMA,Municipio,"-73,875832","3,373728",METASAN JUAN DE ARAMA,Origen Religioso,En honor a San Juan  
713,50,META,50686,SAN JUANITO,Municipio,"-73,676699","4,458181",METASAN JUANITO,Origen Religioso,En honor a San Juan Bautista  
714,50,META,50689,SAN MARTÍN,Municipio,"-73,695812","3,701899",METASAN MARTÍN,Origen Religioso,En honor a San Martín de Tours  
715,50,META,50711,VISTAHERMOSA,Municipio,"-73,750966","3,125579",METAVISTAHERMOSA,Otro Origen,Por la hermosa vista del municipio.
716,52,NARIÑO,52001,PASTO,Municipio,"-77,278795","1,212352",NARIÑOPASTO,Origen Indigena,"Nombre indígena kamsá, significa 'lugar de la fiesta'"
717,52,NARIÑO,52019,ALBÁN,Municipio,"-77,080712","1,474978",NARIÑOALBÁN,0,
718,52,NARIÑO,52022,ALDANA,Municipio,"-77,700564","0,882381",NARIÑOALDANA,Origen por nombre de una persona,En honor a Lorenzo de Aldana fundador de Pasto
719,52,NARIÑO,52036,ANCUYA,Municipio,"-77,514512","1,263276",NARIÑOANCUYA,0,
720,52,NARIÑO,52051,ARBOLEDA,Municipio,"-77,135467","1,503418",NARIÑOARBOLEDA,Origen por nombre de una persona,Por Julio Arboleda Pombo general y político
721,52,NARIÑO,52079,BARBACOAS,Municipio,"-78,13765","1,671733",NARIÑOBARBACOAS,Origen Indigena,"Por las casas sobre pilotes (""barbacoas"") de los nativos"
722,52,NARIÑO,52083,BELÉN,Municipio,"-77,015619","1,595681",NARIÑOBELÉN,Origen Religioso,En honor a la ciudad bíblica Belén  
723,52,NARIÑO,52110,BUESACO,Municipio,"-77,156463","1,381453",NARIÑOBUESACO,Origen Indigena,Nombre derivado de la etnia indígena Buesaco.
724,52,NARIÑO,52203,COLÓN,Municipio,"-77,019777","1,643878",NARIÑOCOLÓN,Origen por nombre de una persona,En honor a Cristóbal Colón
725,52,NARIÑO,52207,CONSACÁ,Municipio,"-77,466136","1,207854",NARIÑOCONSACÁ,Origen Indigena,Nombre derivado de la lengua indígena quillacinga.
726,52,NARIÑO,52210,CONTADERO,Municipio,"-77,549409","0,910458",NARIÑOCONTADERO,Origen Indigena,De raíz indígena pasto se refiere a un sitio de paso o “conteo”.
727,52,NARIÑO,52215,CÓRDOBA,Municipio,"-77,517897","0,854564",NARIÑOCÓRDOBA,Origen Europeo,En honor a la ciudad española de Córdoba.
728,52,NARIÑO,52224,CUASPUD CARLOSAMA,Municipio,"-77,728947","0,862978",NARIÑOCUASPUD CARLOSAMA,Origen Indigena,Combinación de nombres de caciques Cuaspud y Carlosama.
729,52,NARIÑO,52227,CUMBAL,Municipio,"-77,792505","0,906367",NARIÑOCUMBAL,Origen Indigena,Nombre de la montaña sagrada para los pastos.
730,52,NARIÑO,52233,CUMBITARA,Municipio,"-77,578616","1,647163",NARIÑOCUMBITARA,Origen Indigena,Nombre indígena local etnia o río de la región.
731,52,NARIÑO,52240,CHACHAGÜÍ,Municipio,"-77,281869","1,360545",NARIÑOCHACHAGÜÍ,Origen Indigena,Nombre indígena guambiano o awá
732,52,NARIÑO,52250,EL CHARCO,Municipio,"-78,110217","2,479688",NARIÑOEL CHARCO,Origen Indigena,"Nombre oriundo de la región, con posible toponimia indígena"
733,52,NARIÑO,52254,EL PEÑOL,Municipio,"-77,438522","1,453567",NARIÑOEL PEÑOL,Origen Natural,Por la peña o roca grande del lugar.
734,52,NARIÑO,52256,EL ROSARIO,Municipio,"-77,33417","1,745309",NARIÑOEL ROSARIO,Origen Religioso,En honor a la Virgen del Rosario  
735,52,NARIÑO,52258,EL TABLÓN DE GÓMEZ,Municipio,"-77,097101","1,427277",NARIÑOEL TABLÓN DE GÓMEZ,Otro Origen,Por una gran tabla de madera que sirvió de asentamiento a su fundador Gómez.
736,52,NARIÑO,52260,EL TAMBO,Municipio,"-77,390772","1,407913",NARIÑOEL TAMBO,Origen Indigena,Tambo significa “posada” en quechua lugar de descanso.
737,52,NARIÑO,52287,FUNES,Municipio,"-77,448913","1,001159",NARIÑOFUNES,Origen por nombre de una persona,Por sacerdote Lucas Funes (fundador)
738,52,NARIÑO,52317,GUACHUCAL,Municipio,"-77,731589","0,959744",NARIÑOGUACHUCAL,Origen Indigena,Nombre de raíz quechua propio de los indígenas pastos de la región
739,52,NARIÑO,52320,GUAITARILLA,Municipio,"-77,549824","1,129574",NARIÑOGUAITARILLA,Origen Indigena,Nombre indígena pasto
740,52,NARIÑO,52323,GUALMATÁN,Municipio,"-77,568701","0,919652",NARIÑOGUALMATÁN,Origen Indigena,Nombre indígena pasto o quillacinga
741,52,NARIÑO,52352,ILES,Municipio,"-77,521227","0,96952",NARIÑOILES,Origen Indigena,Nombre indígena en lengua pasto. nombre original del territorio.
742,52,NARIÑO,52354,IMUÉS,Municipio,"-77,496339","1,05506",NARIÑOIMUÉS,Origen Indigena,Nombre propio de la etnia indígena Imués.
743,52,NARIÑO,52356,IPIALES,Municipio,"-77,646367","0,827732",NARIÑOIPIALES,Origen Indigena,Nombre indígena
744,52,NARIÑO,52378,LA CRUZ,Municipio,"-76,970504","1,601318",NARIÑOLA CRUZ,Origen Religioso,En referencia a la cruz de Cristo  
745,52,NARIÑO,52381,LA FLORIDA,Municipio,"-77,402882","1,29753",NARIÑOLA FLORIDA,Origen Natural,Por vegetación florida (reemplazó nombre indígena)
746,52,NARIÑO,52385,LA LLANADA,Municipio,"-77,58091","1,472892",NARIÑOLA LLANADA,Origen Natural,Por ser un extenso llano en la región andina.
747,52,NARIÑO,52390,LA TOLA,Municipio,"-78,189725","2,398999",NARIÑOLA TOLA,Origen Indigena,Nombre del pueblo indígena tola ancestral de la zona.
748,52,NARIÑO,52399,LA UNIÓN,Municipio,"-77,131316","1,600219",NARIÑOLA UNIÓN,Otro Origen,Por la unión de diferentes caminos o veredas en el sitio fundador.
749,52,NARIÑO,52405,LEIVA,Municipio,"-77,306135","1,934453",NARIÑOLEIVA,Origen por nombre de una persona,Por sacerdote Alejandro Cuevas Leiva
750,52,NARIÑO,52411,LINARES,Municipio,"-77,523953","1,350814",NARIÑOLINARES,Origen por nombre de una persona,En honor a militar Lorenzo de Aldana
751,52,NARIÑO,52418,LOS ANDES,Municipio,"-77,521303","1,494587",NARIÑOLOS ANDES,Origen Natural,Por estar enclavado en la cordillera de los Andes.
752,52,NARIÑO,52427,MAGÜÍ,Municipio,"-78,182924","1,765633",NARIÑOMAGÜÍ,Origen Indigena,Nombre indígena local
753,52,NARIÑO,52435,MALLAMA,Municipio,"-77,864549","1,141037",NARIÑOMALLAMA,Origen por nombre de una persona,Por sacerdote Felipe de Mallama
754,52,NARIÑO,52473,MOSQUERA,Municipio,"-78,452992","2,507139",NARIÑOMOSQUERA,Origen por nombre de una persona,Por Tomás Cipriano de Mosquera presidente
755,52,NARIÑO,52480,NARIÑO,Municipio,"-77,357972","1,288979",NARIÑONARIÑO,Origen por nombre de una persona,En honor a Antonio Nariño
756,52,NARIÑO,52490,OLAYA HERRERA,Municipio,"-78,325814","2,347457",NARIÑOOLAYA HERRERA,Origen por nombre de una persona,Por Enrique Olaya Herrera presidente
757,52,NARIÑO,52506,OSPINA,Municipio,"-77,566082","1,058433",NARIÑOOSPINA,Origen por nombre de una persona,Por Mariano Ospina Rodríguez político
758,52,NARIÑO,52520,FRANCISCO PIZARRO,Municipio,"-78,658361","2,040629",NARIÑOFRANCISCO PIZARRO,Origen por nombre de una persona,En honor al conquistador español Francisco Pizarro.
759,52,NARIÑO,52540,POLICARPA,Municipio,"-77,458686","1,627196",NARIÑOPOLICARPA,Origen por nombre de una persona,Por Policarpa Salavarrieta heroína de independencia
760,52,NARIÑO,52560,POTOSÍ,Municipio,"-77,573003","0,806639",NARIÑOPOTOSÍ,Origen Europeo,Por la ciudad de Potosí en Bolivia  
761,52,NARIÑO,52565,PROVIDENCIA,Municipio,"-77,596794","1,237814",NARIÑOPROVIDENCIA,Origen Religioso,En alusión a la Providencia divina  
762,52,NARIÑO,52573,PUERRES,Municipio,"-77,504211","0,885125",NARIÑOPUERRES,0,
763,52,NARIÑO,52585,PUPIALES,Municipio,"-77,636042","0,870442",NARIÑOPUPIALES,Origen Indigena,Nombre de origen indígena relacionado con la región.
764,52,NARIÑO,52612,RICAURTE,Municipio,"-77,995153","1,212492",NARIÑORICAURTE,Origen por nombre de una persona,En honor a Antonio Ricaurte. héroe de independencia.
765,52,NARIÑO,52621,ROBERTO PAYÁN,Municipio,"-78,245716","1,697492",NARIÑOROBERTO PAYÁN,Origen Indigena,Nombre de un líder local en tiempos modernos; no indígena
766,52,NARIÑO,52678,SAMANIEGO,Municipio,"-77,594341","1,335438",NARIÑOSAMANIEGO,Origen por nombre de una persona,Por Juan Sánchez Samaniego propietario
767,52,NARIÑO,52683,SANDONÁ,Municipio,"-77,47313","1,283438",NARIÑOSANDONÁ,Origen Indigena,'Lugar de las palmas' en quechua
768,52,NARIÑO,52685,SAN BERNARDO,Municipio,"-77,0475","1,513762",NARIÑOSAN BERNARDO,Origen Religioso,Por San Bernardo santo católico.
769,52,NARIÑO,52687,SAN LORENZO,Municipio,"-77,21542","1,503362",NARIÑOSAN LORENZO,Origen Religioso,En honor a San Lorenzo  
770,52,NARIÑO,52693,SAN PABLO,Municipio,"-77,013984","1,669429",NARIÑOSAN PABLO,Origen Religioso,En honor a San Pablo apóstol  
771,52,NARIÑO,52694,SAN PEDRO DE CARTAGO,Municipio,"-77,11941","1,551572",NARIÑOSAN PEDRO DE CARTAGO,Origen Religioso,En honor a San Pedro apóstol  
772,52,NARIÑO,52696,SANTA BÁRBARA,Municipio,"-77,979916","2,449653",NARIÑOSANTA BÁRBARA,Origen Religioso,En honor a Santa Bárbara  
773,52,NARIÑO,52699,SANTACRUZ,Municipio,"-77,677035","1,222589",NARIÑOSANTACRUZ,Origen Religioso,En referencia a la cruz de Cristo  
774,52,NARIÑO,52720,SAPUYES,Municipio,"-77,62028","1,037536",NARIÑOSAPUYES,Origen Indigena,Nombre indígena local sin significado definido.
775,52,NARIÑO,52786,TAMINANGO,Municipio,"-77,2808","1,570358",NARIÑOTAMINANGO,Origen Indigena,Por la etnia tamina o palabra indígena.
776,52,NARIÑO,52788,TANGUA,Municipio,"-77,393735","1,09482",NARIÑOTANGUA,Origen Indigena,Nombre originado en etnias pastos.
777,52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,Municipio,"-78,764073","1,807399",NARIÑOSAN ANDRÉS DE TUMACO,Origen Religioso,Por San Andrés y la influencia española en la fundación.En honor a San Andrés apóstol.
778,52,NARIÑO,52838,TÚQUERRES,Municipio,"-77,61672","1,085044",NARIÑOTÚQUERRES,Origen Indigena,Nombre indígena pasto.
779,52,NARIÑO,52885,YACUANQUER,Municipio,"-77,400169","1,115937",NARIÑOYACUANQUER,Origen Indigena,Nombre indígena con significado desconocido.
780,54,NORTE DE SANTANDER,54001,SAN JOSÉ DE CÚCUTA,Municipio,"-72,508178","7,905725",NORTE DE SANTANDERSAN JOSÉ DE CÚCUTA,Origen Religioso,Patrocinado por San José  
781,54,NORTE DE SANTANDER,54003,ÁBREGO,Municipio,"-73,221722","8,081616",NORTE DE SANTANDERÁBREGO,Origen por nombre de una persona,Por Mercedes Abrego heroína de independencia
782,54,NORTE DE SANTANDER,54051,ARBOLEDAS,Municipio,"-72,798952","7,642985",NORTE DE SANTANDERARBOLEDAS,Origen Natural,Por la abundancia de arboledas (bosques)
783,54,NORTE DE SANTANDER,54099,BOCHALEMA,Municipio,"-72,64701","7,612192",NORTE DE SANTANDERBOCHALEMA,Origen Indigena,"Nombre de origen indígena, cercano a Pamplona"
784,54,NORTE DE SANTANDER,54109,BUCARASICA,Municipio,"-72,868231","8,041299",NORTE DE SANTANDERBUCARASICA,Origen Indigena,"Nombre indígena, pueblo con un solo camino de entrada y salida"
785,54,NORTE DE SANTANDER,54125,CÁCOTA,Municipio,"-72,642059","7,268705",NORTE DE SANTANDERCÁCOTA,0,
786,54,NORTE DE SANTANDER,54128,CÁCHIRA,Municipio,"-73,048983","7,741248",NORTE DE SANTANDERCÁCHIRA,Origen Indigena,"Nombre indígena, pueblo con historia ligada a batallas de independencia"
787,54,NORTE DE SANTANDER,54172,CHINÁCOTA,Municipio,"-72,601162","7,603112",NORTE DE SANTANDERCHINÁCOTA,Origen Indigena,"Nombre indígena, pueblo conocido por la herida mortal del conquistador Ambrosio Alfinger"
788,54,NORTE DE SANTANDER,54174,CHITAGÁ,Municipio,"-72,665468","7,138187",NORTE DE SANTANDERCHITAGÁ,Origen Indigena,"Nombre de etnia indígena chitarera, grupo cercano a los chitareros guanes"
789,54,NORTE DE SANTANDER,54206,CONVENCIÓN,Municipio,"-73,3372","8,470374",NORTE DE SANTANDERCONVENCIÓN,Otro Origen,Por un histórico “pacto” o convención política en la zona.
790,54,NORTE DE SANTANDER,54223,CUCUTILLA,Municipio,"-72,772816","7,539633",NORTE DE SANTANDERCUCUTILLA,Origen Indigena,Disminutivo de Cúcuta voz indígena.
791,54,NORTE DE SANTANDER,54239,DURANIA,Municipio,"-72,658491","7,714804",NORTE DE SANTANDERDURANIA,Origen por nombre de una persona,Por Justo Leonidas Durán general liberal
792,54,NORTE DE SANTANDER,54245,EL CARMEN,Municipio,"-73,446687","8,510579",NORTE DE SANTANDEREL CARMEN,Origen Religioso,En honor a la Virgen del Carmen  
793,54,NORTE DE SANTANDER,54250,EL TARRA,Municipio,"-73,09614","8,574281",NORTE DE SANTANDEREL TARRA,Origen Indigena,"Nombre indígena, ubicado en la cuenca del río Tarra en el Catatumbo"
794,54,NORTE DE SANTANDER,54261,EL ZULIA,Municipio,"-72,604717","7,938572",NORTE DE SANTANDEREL ZULIA,Origen Indigena,"Nombre que honra a una mujer indígena líder de la resistencia contra españoles, también derivado al estado venezolano Zulia"
795,54,NORTE DE SANTANDER,54313,GRAMALOTE,Municipio,"-72,787233","7,916946",NORTE DE SANTANDERGRAMALOTE,Origen Natural,Por la abundancia de “gramalote”
796,54,NORTE DE SANTANDER,54344,HACARÍ,Municipio,"-73,145997","8,321506",NORTE DE SANTANDERHACARÍ,Origen Indigena,"Nombre que deriva de los hacaritamas, antiguos habitantes de la provincia de Ocaña"
797,54,NORTE DE SANTANDER,54347,HERRÁN,Municipio,"-72,483519","7,506541",NORTE DE SANTANDERHERRÁN,Origen por nombre de una persona,Por Pedro Alcántara Herrán presidente y general
798,54,NORTE DE SANTANDER,54377,LABATECA,Municipio,"-72,495983","7,298414",NORTE DE SANTANDERLABATECA,Origen Indigena,"Nombre indígena, situada en los límites entre tunebos (uwa) y chitareros"
799,54,NORTE DE SANTANDER,54385,LA ESPERANZA,Municipio,"-73,328126","7,639839",NORTE DE SANTANDERLA ESPERANZA,Origen Religioso,Por el valor teologal cristiano  
800,54,NORTE DE SANTANDER,54398,LA PLAYA,Municipio,"-73,239986","8,21124",NORTE DE SANTANDERLA PLAYA,Origen Natural,Por ubicarse junto a una playa fluvial del río Zulia.
801,54,NORTE DE SANTANDER,54405,LOS PATIOS,Municipio,"-72,505612","7,833186",NORTE DE SANTANDERLOS PATIOS,Otro Origen,Por la existencia de grandes patios y corrales en la época colonial. próceres de la independencia.
802,54,NORTE DE SANTANDER,54418,LOURDES,Municipio,"-72,832376","7,945631",NORTE DE SANTANDERLOURDES,Origen Religioso,En honor a la Virgen de Lourdes  Francia 
803,54,NORTE DE SANTANDER,54480,MUTISCUA,Municipio,"-72,747169","7,300469",NORTE DE SANTANDERMUTISCUA,Otro Origen,"Contracción de ""Mutis"" (Manuel Mutis Gama"
804,54,NORTE DE SANTANDER,54498,OCAÑA,Municipio,"-73,35607","8,248574",NORTE DE SANTANDEROCAÑA,Origen Europeo,Nombrado por Ocaña  España 
805,54,NORTE DE SANTANDER,54518,PAMPLONA,Municipio,"-72,647714","7,372802",NORTE DE SANTANDERPAMPLONA,Origen Europeo,Nombrado por Pamplona  España 
806,54,NORTE DE SANTANDER,54520,PAMPLONITA,Municipio,"-72,639111","7,436745",NORTE DE SANTANDERPAMPLONITA,Origen Europeo,Disminutivo de Pamplona (España)
807,54,NORTE DE SANTANDER,54553,PUERTO SANTANDER,Municipio,"-72,411363","8,359993",NORTE DE SANTANDERPUERTO SANTANDER,Origen por nombre de una persona,En honor a Francisco de Paula Santander.
808,54,NORTE DE SANTANDER,54599,RAGONVALIA,Municipio,"-72,476708","7,577861",NORTE DE SANTANDERRAGONVALIA,Origen por nombre de una persona,"Acrónimo de ""Ramón González Valencia"""
809,54,NORTE DE SANTANDER,54660,SALAZAR,Municipio,"-72,813064","7,773683",NORTE DE SANTANDERSALAZAR,Origen Europeo,En honor a la familia Salazar o localidades homónimas españolas.
810,54,NORTE DE SANTANDER,54670,SAN CALIXTO,Municipio,"-73,208622","8,40214",NORTE DE SANTANDERSAN CALIXTO,Origen Religioso,En honor a San Calixto  
811,54,NORTE DE SANTANDER,54673,SAN CAYETANO,Municipio,"-72,625459","7,875695",NORTE DE SANTANDERSAN CAYETANO,Origen Religioso,En honor a San Cayetano  
812,54,NORTE DE SANTANDER,54680,SANTIAGO,Municipio,"-72,716203","7,865856",NORTE DE SANTANDERSANTIAGO,Origen Religioso,En honor al Apóstol Santiago  
813,54,NORTE DE SANTANDER,54720,SARDINATA,Municipio,"-72,800577","8,082105",NORTE DE SANTANDERSARDINATA,Origen Indigena,Nombre de origen indígena
814,54,NORTE DE SANTANDER,54743,SILOS,Municipio,"-72,757128","7,204736",NORTE DE SANTANDERSILOS,Origen Indigena,"Nombre indígena, posible referencia a lugar o líder"
815,54,NORTE DE SANTANDER,54800,TEORAMA,Municipio,"-73,28707","8,438134",NORTE DE SANTANDERTEORAMA,Origen Religioso,Por el valor teologal cristiano  
816,54,NORTE DE SANTANDER,54810,TIBÚ,Municipio,"-72,734496","8,639891",NORTE DE SANTANDERTIBÚ,Origen Indigena,Nombre indígena embera
817,54,NORTE DE SANTANDER,54820,TOLEDO,Municipio,"-72,481915","7,307692",NORTE DE SANTANDERTOLEDO,Origen Europeo,Nombrado por Toledo  España 
818,54,NORTE DE SANTANDER,54871,VILLA CARO,Municipio,"-72,973601","7,914244",NORTE DE SANTANDERVILLA CARO,Origen Europeo,Por la familia Caro de origen español.
819,54,NORTE DE SANTANDER,54874,VILLA DEL ROSARIO,Municipio,"-72,469758","7,847672",NORTE DE SANTANDERVILLA DEL ROSARIO,Origen Religioso,En honor a la Virgen del Rosario  
820,63,QUINDÍO,63001,ARMENIA,Municipio,"-75,680786","4,53598",QUINDÍOARMENIA,Origen Europeo,Homenaje al país Armenia y a la masacre armenia  
821,63,QUINDÍO,63111,BUENAVISTA,Municipio,"-75,739572","4,360029",QUINDÍOBUENAVISTA,Origen Natural,Por la “buena vista” que se aprecia desde la zona.
822,63,QUINDÍO,63130,CALARCÁ,Municipio,"-75,646085","4,520982",QUINDÍOCALARCÁ,Origen Indigena,Nombre de origen indígena relacionada con la cultura quimbaya
823,63,QUINDÍO,63190,CIRCASIA,Municipio,"-75,636533","4,617759",QUINDÍOCIRCASIA,Origen Europeo,Por la región del Cáucaso llamada Circassia.
824,63,QUINDÍO,63212,CÓRDOBA,Municipio,"-75,687866","4,392485",QUINDÍOCÓRDOBA,Origen Europeo,En honor a la ciudad española de Córdoba.
825,63,QUINDÍO,63272,FILANDIA,Municipio,"-75,658387","4,674338",QUINDÍOFILANDIA,Origen Europeo,Por Finlandia como alusión a país europeo por fundadores.
